-0.0740 -1.7339 1
0.0326 0.5604 1
-0.1067 -0.9827 1
-2.6280 -1.2857 1
0.0278 -1.9133 1
-2.5285 -0.5211 1
-0.0139 -0.3679 1
-2.7682 -1.5851 1
1.2462 -0.3356 1
-2.5353 -0.7026 1
-0.3321 -0.0356 1
0.9904 0.1170 1
-1.6168 -0.3765 1
-0.3759 -1.9663 1
-1.6959 -0.6237 1
-1.3542 -1.2681 1
0.4635 0.1775 1
-0.1661 -1.0628 1
-1.7042 -2.0304 1
0.2868 -0.4908 1
0.6686 -2.1551 1
-2.2391 -0.5093 1
-3.3159 -1.5460 1
-2.3419 -1.6709 1
-3.6146 -0.1502 1
-0.7937 1.0297 1
-1.2650 0.9103 1
-0.8649 -0.4087 1
-1.6231 -0.6325 1
-2.7069 -1.4001 1
0.2567 -1.5150 1
-0.1913 -2.5372 1
0.1071 -2.0716 1
-2.3431 -1.5795 1
-2.0875 0.0278 1
-2.7126 -1.0606 1
-1.6030 -2.3230 1
-2.6713 0.0645 1
-0.8074 -0.8974 1
0.9587 -1.4525 1
-0.1934 -0.9873 1
-1.5629 -2.3774 1
-1.5905 -1.4106 1
-1.9106 -1.6628 1
1.1993 -1.3139 1
-1.8704 -0.1320 1
-0.0198 -0.2010 1
-0.7079 -1.3654 1
-1.9862 -0.7647 1
-1.4702 -0.9130 1
-0.7450 -2.6028 1
-1.0166 -2.3669 1
-2.8856 -1.5132 1
-3.4753 -0.4130 1
-1.4356 -0.2785 1
-0.6048 -1.6936 1
0.1853 -1.2959 1
-1.4883 -1.0343 1
-1.7989 -0.8890 1
-2.0568 -2.7529 1
0.5270 0.7708 1
-1.7656 -1.9322 1
-1.1337 -1.2049 1
-2.6538 0.1061 1
-0.8267 -0.5825 1
-2.4275 -4.2435 1
-1.5288 1.4415 1
-2.4724 0.0024 1
-0.6742 -1.6064 1
0.9498 -0.8323 1
0.0856 -0.5676 1
-1.2760 -1.8450 1
-0.3218 -1.8636 1
-0.0022 0.1559 1
0.1506 -1.1892 1
-0.5292 -1.0090 1
-1.2687 -2.2537 1
-2.1519 -2.0005 1
-1.8542 -0.3652 1
-1.9876 -0.9344 1
0.0294 -2.8094 1
0.0325 -0.9391 1
-0.7174 -1.1598 1
-2.7468 0.1160 1
-0.9124 -2.0005 1
1.1887 0.3277 1
-0.6078 -1.5012 1
0.5124 -1.0346 1
-0.9214 -1.5153 1
-0.3952 -1.2739 1
-1.0471 -0.6096 1
-1.7833 -1.0133 1
-0.3116 -1.7841 1
-1.6850 -2.2126 1
-0.5403 0.8782 1
-1.1430 -2.4724 1
-2.5712 0.0013 1
-0.6956 -3.0529 1
-1.8051 -0.8119 1
-4.8792 -0.6784 1
-1.3787 0.5400 1
-0.9664 -1.3731 1
-2.3723 -1.2299 1
-1.6716 -0.0868 1
-1.0769 -1.5652 1
-2.1257 -1.7155 1
-1.5693 -0.1173 1
-0.6338 -1.4264 1
-2.8491 -2.4231 1
0.3752 -0.8107 1
-0.1119 -0.1976 1
-0.8229 -0.9014 1
-0.0967 -0.7728 1
-2.1791 -2.5372 1
-1.2762 -1.0656 1
-2.2092 -2.1089 1
-1.4647 -1.4765 1
-0.0874 -0.2350 1
-1.7066 0.6885 1
-0.1919 -1.6217 1
-1.1581 -0.8734 1
-1.5187 0.5255 1
-2.8582 -1.1967 1
-1.6156 -0.3726 1
-3.3077 -1.2808 1
-0.4929 -3.4560 1
-0.4780 -2.6554 1
-1.9623 0.1794 1
-1.5539 -2.3061 1
-1.0257 -1.4472 1
-3.0988 -0.6667 1
-0.6842 -0.1973 1
-0.7264 -1.6572 1
-1.0016 -0.2449 1
-0.9629 -1.4434 1
-1.6262 -0.8218 1
-1.4945 -0.0089 1
-1.1729 -3.2341 1
-0.6086 -0.3912 1
0.0307 -2.2244 1
-0.7435 -1.0571 1
-1.7717 -1.0808 1
0.1570 -2.1771 1
-0.5173 -0.1443 1
0.1449 0.8585 1
-1.6685 -1.7317 1
-0.9335 0.4768 1
0.3793 0.8456 1
-0.7763 -1.8415 1
-2.3511 -1.5621 1
-1.1977 -1.2739 1
0.5839 -0.9061 1
-0.9246 -2.6521 1
-3.1891 -1.4886 1
0.2765 -1.0046 1
-0.8206 0.3525 1
-1.7078 -2.3445 1
-2.1335 -1.5969 1
-0.4731 -2.2041 1
-0.0398 -0.9548 1
-0.8533 -1.0580 1
0.5992 -1.1228 1
-0.1114 -0.2115 1
-1.6014 -2.1708 1
-0.5249 -1.2531 1
-0.1548 -0.4901 1
-0.7228 -1.7782 1
-0.7706 -0.6593 1
-2.4639 -0.7725 1
-1.6855 0.2532 1
-1.6431 -1.2793 1
0.4471 -0.7943 1
0.1967 -0.2805 1
0.1663 -1.9607 1
-0.8939 -0.1550 1
-0.4259 -1.3019 1
-0.6181 -0.0949 1
-1.2591 -0.1447 1
-0.6728 -1.3039 1
-2.5907 -0.7238 1
0.1128 -0.7716 1
-2.9107 -0.4992 1
-1.5684 -2.5714 1
-0.3590 -0.1717 1
-2.3274 -2.0448 1
-1.4788 0.2727 1
-0.3280 -0.9718 1
-2.1090 0.5936 1
-1.0127 -1.2038 1
-1.1045 -0.8311 1
-1.8471 -0.9486 1
-1.8362 -1.1534 1
-2.9103 -0.7322 1
-2.3143 -1.6405 1
-0.5803 -1.4024 1
-1.3055 -3.3904 1
-0.8087 0.5856 1
1.5453 -0.1098 1
-0.6534 0.1396 1
-2.2858 -1.6765 1
-1.0417 -1.4904 1
-1.8781 0.1315 1
1.3164 -2.4699 1
-0.1058 -0.8439 1
-0.4016 -0.4136 1
0.2887 -1.1791 1
0.6499 -2.7385 1
-0.4650 -0.6119 1
-0.9726 -2.3060 1
-1.3329 -1.5114 1
-1.5551 -0.4333 1
-0.7943 0.1908 1
-2.4343 1.9492 1
-1.1187 -2.1608 1
-2.4849 -2.2502 1
-0.7650 -1.6954 1
-2.0551 -1.3743 1
-1.4632 -1.2207 1
-0.7357 -2.5833 1
-1.6787 -0.9282 1
-1.3557 -0.8535 1
1.0985 -0.4323 1
-0.4562 -1.6634 1
-0.3495 -1.2422 1
-1.8052 -0.7110 1
-1.1929 -1.1950 1
-0.9648 -2.0393 1
-2.0039 0.1111 1
-1.8284 -3.1344 1
-4.7114 -2.0902 1
-1.9591 -1.0233 1
-0.5865 -0.5411 1
-2.3296 0.3563 1
0.0849 -1.1255 1
-0.6406 -0.0959 1
-1.1820 -1.4016 1
-2.6200 0.0152 1
-1.2546 -2.3520 1
-1.5290 -1.0992 1
-2.0756 -0.5138 1
0.3547 -2.4554 1
-0.6797 -0.7422 1
-0.7872 -1.8431 1
-1.7775 -1.1474 1
-2.1813 0.1182 1
0.4355 -1.5455 1
-0.1430 -0.5283 1
-0.5210 -1.6200 1
-0.3074 -0.4907 1
-2.0354 -1.9265 1
-0.4188 -2.9330 1
-0.3236 -0.7197 1
-0.0977 -0.9488 1
-1.7497 -0.2061 1
-0.1600 -0.8149 1
-0.6236 -0.3121 1
-1.8481 -2.0631 1
-1.8822 -2.4407 1
1.0402 -0.7818 1
-1.4156 -0.8604 1
1.2213 -0.1146 1
-3.3593 0.6278 1
-2.7819 -0.0625 1
-0.7278 -1.9739 1
-0.7443 -0.1159 1
-3.2990 -1.6755 1
-1.0541 -1.9918 1
-0.3791 -1.2516 1
-0.6890 -0.1977 1
-0.8488 -0.7031 1
-2.6681 -1.7228 1
-0.9050 -0.0047 1
-0.4986 -1.3766 1
-0.0488 0.0215 1
-1.2082 -1.8012 1
-1.7294 -0.0841 1
1.3847 -1.3801 1
-1.2238 -0.4758 1
-1.0889 1.6038 1
-1.0539 -1.1873 1
0.4651 -1.6633 1
-0.6942 0.7291 1
-0.1796 -1.5687 1
0.0301 -1.9001 1
-0.4360 -0.1544 1
-2.0254 -4.1805 1
-0.5608 -0.0943 1
-1.6753 -0.2293 1
0.5236 -0.9631 1
0.4793 -0.7623 1
-1.4558 -1.6029 1
-0.7627 0.1561 1
